Plenarprotokoll	PLE	Cap	B-PLENARYPRO
verweigern	PAR	NoCap	I-PARAGRAPH
sich	PAR	NoCap	I-PARAGRAPH
dem	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
und	PAR	NoCap	B-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
kritisieren	PAR	NoCap	I-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
aufs	PAR	NoCap	I-PARAGRAPH
Allerschärfste	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

Schönen	PAR	Cap	B-PARAGRAPH
Dank	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Beifall	MOOD	Cap	B-MOOD
bei	PAR	NoCap	B-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
LINKEN	FRACT	Cap	B-FRACTION
sowie	PAR	NoCap	B-PARAGRAPH
bei	PAR	NoCap	I-PARAGRAPH
Abgeordneten	PAR	Cap	I-PARAGRAPH
des	PAR	NoCap	I-PARAGRAPH
BÜNDNISSES	PAR	Cap	I-PARAGRAPH
90	NUM	NoCap	B-NUMBER
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
)	BRACKET	NoCap	B-EBRACKET

Vizepräsidentin	PRE	Cap	B-PARAGRAPH
Edelgard	NAME	Cap	I-PARAGRAPH
Bulmahn	NAME	Cap	I-PARAGRAPH
:	COL	NoCap	B-COLON

Jetzt	PAR	Cap	B-PARAGRAPH
hat	PAR	NoCap	I-PARAGRAPH
Herr	TITLE	Cap	B-TITLE
Kollege	PAR	Cap	B-PARAGRAPH
Oppermann	PAR	Cap	I-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
Wort	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

Thomas	NAME	Cap	B-NAME
Oppermann	NAME	Cap	I-NAME
(	BRACKET	NoCap	B-BBRACKET
SPD	FRACT	Cap	B-FRACTION
)	BRACKET	NoCap	B-EBRACKET
:	COL	NoCap	B-COLON

Frau	TITLE	Cap	B-TITLE
Präsidentin	PRE	Cap	B-PARAGRAPH
!	DOT	NoCap	B-DOT
Meine	PAR	Cap	B-PARAGRAPH
Damen	PAR	Cap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
Herren	PAR	Cap	I-PARAGRAPH
!	DOT	NoCap	B-DOT
Ich	PAR	Cap	B-PARAGRAPH
verstehe	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Aufregung	PAR	Cap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Kollegen	PAR	Cap	I-PARAGRAPH
Korte	PAR	Cap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
Haßelmannüberhaupt	PAR	Cap	I-PARAGRAPH
nicht	PAR	NoCap	I-PARAGRAPH
:	COL	NoCap	B-COLON

(	BRACKET	NoCap	B-BBRACKET
Katrin	NAME	Cap	B-NAME
Göring-Eckardt	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
]	PAR	NoCap	B-PARAGRAPH
:	COL	NoCap	B-COLON
Natürlich	PAR	Cap	B-PARAGRAPH
nicht	PAR	NoCap	I-PARAGRAPH
!	DOT	NoCap	B-DOT
–	PAR	NoCap	B-PARAGRAPH
Jan	NAME	Cap	B-NAME
Korte	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
DIE	PAR	Cap	B-FRACTION
LINKE	FRACT	Cap	I-FRACTION
]	PAR	NoCap	B-PARAGRAPH
:	COL	NoCap	B-COLON
Das	PAR	Cap	B-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
Problem	PAR	Cap	I-PARAGRAPH
!	DOT	NoCap	B-DOT
)	BRACKET	NoCap	B-EBRACKET

Seit	PAR	Cap	B-PARAGRAPH
Tagen	PAR	Cap	I-PARAGRAPH
hören	PAR	NoCap	I-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
dass	PAR	NoCap	B-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Bundestag	PAR	Cap	I-PARAGRAPH
endlich	PAR	NoCap	I-PARAGRAPH
mit	PAR	NoCap	I-PARAGRAPH
Ausschussberatungen	PAR	Cap	I-PARAGRAPH
beginnen	PAR	NoCap	I-PARAGRAPH
soll	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Katrin	NAME	Cap	B-NAME
Göring-Eckardt	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
]	PAR	NoCap	B-PARAGRAPH
:	COL	NoCap	B-COLON
Welcher	PAR	Cap	B-PARAGRAPH
Ausschuss	PAR	Cap	I-PARAGRAPH
?	DOT	NoCap	B-DOT
Ihr	PAR	Cap	B-PARAGRAPH
seid	PAR	NoCap	I-PARAGRAPH
ja	PAR	NoCap	I-PARAGRAPH
nicht	PAR	NoCap	I-PARAGRAPH
einmal	PAR	NoCap	I-PARAGRAPH
in	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Lage	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
einen	PAR	NoCap	B-PARAGRAPH
Ausschuss	PAR	Cap	I-PARAGRAPH
zu	PAR	NoCap	I-PARAGRAPH
bilden	PAR	NoCap	I-PARAGRAPH
!	DOT	NoCap	B-DOT
)	BRACKET	NoCap	B-EBRACKET

Wo	PAR	Cap	B-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
Ihnen	PAR	Cap	I-PARAGRAPH
heute	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Möglichkeit	PAR	Cap	I-PARAGRAPH
geben	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
diese	PAR	NoCap	B-PARAGRAPH
Anträge	PAR	Cap	I-PARAGRAPH
in	PAR	NoCap	I-PARAGRAPH
einem	PAR	NoCap	I-PARAGRAPH
noch	PAR	NoCap	I-PARAGRAPH
zu	PAR	NoCap	I-PARAGRAPH
bestimmenden	PAR	NoCap	I-PARAGRAPH
Ausschuss	PAR	Cap	I-PARAGRAPH
zu	PAR	NoCap	I-PARAGRAPH
beraten	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
sind	PAR	NoCap	B-PARAGRAPH
Sie	PAR	Cap	I-PARAGRAPH
aber	PAR	NoCap	I-PARAGRAPH
auch	PAR	NoCap	I-PARAGRAPH
dagegen	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Beifall	MOOD	Cap	B-MOOD
bei	PAR	NoCap	B-PARAGRAPH
Abgeordneten	PAR	Cap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
SPD	FRACT	Cap	B-FRACTION
–	PAR	NoCap	B-PARAGRAPH
Lachen	MOOD	Cap	I-PARAGRAPH
bei	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
LINKEN	FRACT	Cap	B-FRACTION
und	PAR	NoCap	B-PARAGRAPH
dem	PAR	NoCap	I-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
–	PAR	NoCap	B-PARAGRAPH
Dr.	TITLE	Cap	B-TITLE
Gregor	NAME	Cap	B-NAME
Gysi	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
DIE	PAR	Cap	B-FRACTION
LINKE	FRACT	Cap	I-FRACTION
]	PAR	NoCap	B-PARAGRAPH
:	COL	NoCap	B-COLON

Das	PAR	Cap	B-PARAGRAPH
gibt	PAR	NoCap	I-PARAGRAPH
es	PAR	NoCap	I-PARAGRAPH
doch	PAR	NoCap	I-PARAGRAPH
gar	PAR	NoCap	I-PARAGRAPH
nicht	PAR	NoCap	I-PARAGRAPH
!	DOT	NoCap	B-DOT
–	PAR	NoCap	B-PARAGRAPH
Katrin	PAR	Cap	I-PARAGRAPH
GöringEckardt	PAR	Cap	I-PARAGRAPH
[	PAR	NoCap	I-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
]	PAR	NoCap	B-PARAGRAPH
:	COL	NoCap	B-COLON
Welcher	PAR	Cap	B-PARAGRAPH
Ausschuss	PAR	Cap	I-PARAGRAPH
?	DOT	NoCap	B-DOT
Da	PAR	Cap	B-PARAGRAPH
müssen	PAR	NoCap	I-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
ja	PAR	NoCap	I-PARAGRAPH
total	PAR	NoCap	I-PARAGRAPH
lachen	PAR	NoCap	I-PARAGRAPH
!	DOT	NoCap	B-DOT
)	BRACKET	NoCap	B-EBRACKET

–	PAR	NoCap	B-PARAGRAPH
Natürlich	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
aber	PAR	NoCap	B-PARAGRAPH
den	PAR	NoCap	I-PARAGRAPH
wird	PAR	NoCap	I-PARAGRAPH
es	PAR	NoCap	I-PARAGRAPH
ja	PAR	NoCap	I-PARAGRAPH
geben	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

Deutscher	PAR	Cap	B-PARAGRAPH
Bundestag	PAR	Cap	I-PARAGRAPH
–	PAR	NoCap	I-PARAGRAPH
18	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
Wahlperiode	PAR	Cap	B-PARAGRAPH
–	PAR	NoCap	I-PARAGRAPH
2	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
Sitzung	MEETING	Cap	B-MEETING
.	DOT	NoCap	B-DOT
Berlin	STATE	Cap	B-STATE
,	DOT	NoCap	B-DOT
Montag	WEEKDAY	Cap	B-PARAGRAPH
,	DOT	NoCap	B-DOT
den	PAR	NoCap	B-PARAGRAPH
18	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
November	MONTH	Cap	B-MONTH
2013	NUM	NoCap	B-NUMBER
69	NUM	NoCap	I-NUMBER

Thomas	NAME	Cap	B-NAME
Oppermann	NAME	Cap	I-NAME

(	BRACKET	NoCap	B-BBRACKET
A	PAR	Cap	B-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET
(	BRACKET	NoCap	B-BBRACKET
C	PAR	Cap	B-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET

(	BRACKET	NoCap	B-BBRACKET
D	PAR	Cap	B-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET
(	BRACKET	NoCap	B-BBRACKET
B	PAR	Cap	B-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET

(	BRACKET	NoCap	B-BBRACKET
Katrin	NAME	Cap	B-NAME
Göring-Eckardt	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
]	PAR	NoCap	B-PARAGRAPH
:	COL	NoCap	B-COLON
Jeder	PAR	Cap	B-PARAGRAPH
blamiert	PAR	NoCap	I-PARAGRAPH
sich	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
so	PAR	NoCap	B-PARAGRAPH
gut	PAR	NoCap	I-PARAGRAPH
er	PAR	NoCap	I-PARAGRAPH
kann	PAR	NoCap	I-PARAGRAPH
!	DOT	NoCap	B-DOT
)	BRACKET	NoCap	B-EBRACKET

In	PAR	Cap	B-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
nächsten	PAR	NoCap	I-PARAGRAPH
Sitzung	MEETING	Cap	B-MEETING
des	PAR	NoCap	B-PARAGRAPH
Bundestages	PAR	Cap	I-PARAGRAPH
werden	PAR	NoCap	I-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
einen	PAR	NoCap	I-PARAGRAPH
Ausschuss	PAR	Cap	I-PARAGRAPH
einsetzen	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
und	PAR	NoCap	B-PARAGRAPH
dann	PAR	NoCap	I-PARAGRAPH
wird	PAR	NoCap	I-PARAGRAPH
dieser	PAR	NoCap	I-PARAGRAPH
Antragdort	PAR	Cap	I-PARAGRAPH
beraten	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Katrin	NAME	Cap	B-NAME
Göring-Eckardt	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
]	PAR	NoCap	B-PARAGRAPH
:	COL	NoCap	B-COLON
Wann	PAR	Cap	B-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
denn	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
nächste	PAR	NoCap	I-PARAGRAPH
Sitzung	MEETING	Cap	B-MEETING
?	DOT	NoCap	B-DOT
Wer	PAR	Cap	B-PARAGRAPH
hat	PAR	NoCap	I-PARAGRAPH
denn	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Sitzung	MEETING	Cap	B-MEETING
beantragt	PAR	NoCap	B-PARAGRAPH
?	DOT	NoCap	I-PARAGRAPH
Dr.	TITLE	Cap	B-TITLE
Konstantin	NAME	Cap	B-NAME
von	NAME	Cap	I-NAME
Notz	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIEGRÜNEN	PAR	Cap	B-PARAGRAPH
]	PAR	NoCap	I-PARAGRAPH
:	COL	NoCap	B-COLON
So	PAR	Cap	B-PARAGRAPH
sieht	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Minderheitenschutz	PAR	Cap	I-PARAGRAPH
aus	PAR	NoCap	I-PARAGRAPH
!	DOT	NoCap	B-DOT
)	BRACKET	NoCap	B-EBRACKET

Das	PAR	Cap	B-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
ja	PAR	NoCap	I-PARAGRAPH
durchaus	PAR	NoCap	I-PARAGRAPH
auch	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Chance	PAR	Cap	I-PARAGRAPH
für	PAR	NoCap	I-PARAGRAPH
Sie	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
dass	PAR	NoCap	B-PARAGRAPH
aus	PAR	NoCap	I-PARAGRAPH
den	PAR	NoCap	I-PARAGRAPH
Anträgen	PAR	Cap	I-PARAGRAPH
noch	PAR	NoCap	I-PARAGRAPH
etwas	PAR	NoCap	I-PARAGRAPH
wird	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Volker	NAME	Cap	B-NAME
Beck	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
Köln	PAR	Cap	I-PARAGRAPH
]	PAR	NoCap	I-PARAGRAPH
[	PAR	NoCap	I-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
]	PAR	NoCap	B-PARAGRAPH
:	COL	NoCap	B-COLON
Minderheitenschutz	PAR	Cap	B-PARAGRAPH
!	DOT	NoCap	B-DOT
)	BRACKET	NoCap	B-EBRACKET

Ich	PAR	Cap	B-PARAGRAPH
finde	PAR	NoCap	I-PARAGRAPH
in	PAR	NoCap	I-PARAGRAPH
den	PAR	NoCap	I-PARAGRAPH
Anträgen	PAR	Cap	I-PARAGRAPH
berechtigte	PAR	NoCap	I-PARAGRAPH
Punkte	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
denen	PAR	NoCap	B-PARAGRAPH
ich	PAR	NoCap	I-PARAGRAPH
zustimmen	PAR	NoCap	I-PARAGRAPH
könnte	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
ich	PAR	NoCap	B-PARAGRAPH
finde	PAR	NoCap	I-PARAGRAPH
dort	PAR	NoCap	I-PARAGRAPH
Diskussionswürdiges	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
aber	PAR	NoCap	B-PARAGRAPH
ich	PAR	NoCap	I-PARAGRAPH
finde	PAR	NoCap	I-PARAGRAPH
dort	PAR	NoCap	I-PARAGRAPH
auch	PAR	NoCap	I-PARAGRAPH
falsche	PAR	NoCap	I-PARAGRAPH
Punkte	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Jan	NAME	Cap	B-NAME
Korte	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
DIE	PAR	Cap	B-FRACTION
LINKE	FRACT	Cap	I-FRACTION
]	PAR	NoCap	B-PARAGRAPH
:	COL	NoCap	B-COLON
Ihre	PAR	Cap	B-PARAGRAPH
Attitüde	PAR	Cap	I-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
jetzt	PAR	NoCap	I-PARAGRAPH
schon	PAR	NoCap	I-PARAGRAPH
super	PAR	NoCap	I-PARAGRAPH
!	DOT	NoCap	B-DOT
)	BRACKET	NoCap	B-EBRACKET

Die	PAR	Cap	B-PARAGRAPH
Ausschussberatung	PAR	Cap	I-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
doch	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Chance	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
dass	PAR	NoCap	B-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Spreu	PAR	Cap	I-PARAGRAPH
vom	PAR	NoCap	I-PARAGRAPH
Weizen	PAR	Cap	I-PARAGRAPH
trennen	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Lachen	MOOD	Cap	B-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Abg	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Katrin	NAME	Cap	B-NAME
Göring-Eckardt	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
]	PAR	NoCap	B-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET

dass	PAR	NoCap	B-PARAGRAPH
Sie	PAR	Cap	I-PARAGRAPH
Ihre	PAR	Cap	I-PARAGRAPH
Argumente	PAR	Cap	I-PARAGRAPH
noch	PAR	NoCap	I-PARAGRAPH
einmal	PAR	NoCap	I-PARAGRAPH
nachschärfen	PAR	NoCap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
dass	PAR	NoCap	I-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
am	PAR	NoCap	I-PARAGRAPH
Ende	PAR	Cap	I-PARAGRAPH
möglicherweise	PAR	NoCap	I-PARAGRAPH
sogar	PAR	NoCap	I-PARAGRAPH
zu	PAR	NoCap	I-PARAGRAPH
einem	PAR	NoCap	I-PARAGRAPH
gemeinsamen	PAR	NoCap	I-PARAGRAPH
Ergebnis	PAR	Cap	I-PARAGRAPH
kommen	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Zurufe	PAR	Cap	B-PARAGRAPH
von	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
LINKEN	FRACT	Cap	B-FRACTION
–	PAR	NoCap	B-PARAGRAPH
Katrin	PAR	Cap	I-PARAGRAPH
GöringEckardt	PAR	Cap	I-PARAGRAPH
[	PAR	NoCap	I-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
]	PAR	NoCap	B-PARAGRAPH
:	COL	NoCap	B-COLON
Welcher	PAR	Cap	B-PARAGRAPH
Ausschuss	PAR	Cap	I-PARAGRAPH
?	DOT	NoCap	B-DOT
)	BRACKET	NoCap	B-EBRACKET

Ich	PAR	Cap	B-PARAGRAPH
will	PAR	NoCap	I-PARAGRAPH
bei	PAR	NoCap	I-PARAGRAPH
dieser	PAR	NoCap	I-PARAGRAPH
Gelegenheit	PAR	Cap	I-PARAGRAPH
auch	PAR	NoCap	I-PARAGRAPH
sagen	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
dass	PAR	NoCap	B-PARAGRAPH
ich	PAR	NoCap	I-PARAGRAPH
noch	PAR	NoCap	I-PARAGRAPH
in	PAR	NoCap	I-PARAGRAPH
dieser	PAR	NoCap	I-PARAGRAPH
Woche	PAR	Cap	I-PARAGRAPH
zusammen	PAR	NoCap	I-PARAGRAPH
mit	PAR	NoCap	I-PARAGRAPH
dem	PAR	NoCap	I-PARAGRAPH
Kollegen	PAR	Cap	I-PARAGRAPH
Grosse-Brömer	PAR	Cap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
den	PAR	NoCap	I-PARAGRAPH
Vertretern	PAR	Cap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Grünen	PAR	Cap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Linken	PAR	Cap	I-PARAGRAPH
ins	PAR	NoCap	I-PARAGRAPH
Gespräch	PAR	Cap	I-PARAGRAPH
darüber	PAR	NoCap	I-PARAGRAPH
kommen	PAR	NoCap	I-PARAGRAPH
will	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
wie	PAR	NoCap	B-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
Parlamentarische	PAR	Cap	I-PARAGRAPH
Kontrollgremium	PAR	Cap	I-PARAGRAPH
aufstellen	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
welchen	PAR	NoCap	B-PARAGRAPH
Zuschnitt	PAR	Cap	I-PARAGRAPH
es	PAR	NoCap	I-PARAGRAPH
haben	PAR	NoCap	I-PARAGRAPH
soll	PAR	NoCap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
welche	PAR	NoCap	I-PARAGRAPH
Instrumente	PAR	Cap	I-PARAGRAPH
ihm	PAR	NoCap	I-PARAGRAPH
zur	PAR	NoCap	I-PARAGRAPH
Verfügung	PAR	Cap	I-PARAGRAPH
stehen	PAR	NoCap	I-PARAGRAPH
sollen	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Katrin	NAME	Cap	B-NAME
Göring-Eckardt	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
]	PAR	NoCap	B-PARAGRAPH
:	COL	NoCap	I-PARAGRAPH
Herr	TITLE	Cap	B-TITLE
Oppermann	PAR	Cap	B-PARAGRAPH
,	DOT	NoCap	B-DOT
das	PAR	NoCap	B-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
peinlich	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
so	PAR	NoCap	B-PARAGRAPH
peinlich	PAR	NoCap	I-PARAGRAPH
!	DOT	NoCap	B-DOT
Wann	PAR	Cap	B-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Sitzung	MEETING	Cap	B-MEETING
,	DOT	NoCap	B-DOT
Herr	TITLE	Cap	B-TITLE
Oppermann	PAR	Cap	B-PARAGRAPH
?	DOT	NoCap	B-DOT
Wann	PAR	Cap	B-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
denn	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
nächste	PAR	NoCap	I-PARAGRAPH
Sitzung	MEETING	Cap	B-MEETING
?	DOT	NoCap	B-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET

Das	PAR	Cap	B-PARAGRAPH
kann	PAR	NoCap	I-PARAGRAPH
relativ	PAR	NoCap	I-PARAGRAPH
schnell	PAR	NoCap	I-PARAGRAPH
geschehen	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
und	PAR	NoCap	B-PARAGRAPH
dann	PAR	NoCap	I-PARAGRAPH
können	PAR	NoCap	I-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
alles	PAR	NoCap	I-PARAGRAPH
auf	PAR	NoCap	I-PARAGRAPH
den	PAR	NoCap	I-PARAGRAPH
Weg	PAR	Cap	I-PARAGRAPH
bringen	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

Es	PAR	Cap	B-PARAGRAPH
wird	PAR	NoCap	I-PARAGRAPH
also	PAR	NoCap	I-PARAGRAPH
in	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
nächsten	PAR	NoCap	I-PARAGRAPH
Sitzung	MEETING	Cap	B-MEETING

(	BRACKET	NoCap	B-BBRACKET
Katrin	NAME	Cap	B-NAME
Göring-Eckardt	NAME	Cap	I-NAME
[	PAR	NoCap	B-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
]	PAR	NoCap	B-PARAGRAPH
:	COL	NoCap	B-COLON
Die	PAR	Cap	B-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
beantragt	PAR	NoCap	I-PARAGRAPH
haben	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
Herr	TITLE	Cap	B-TITLE
Oppermann	PAR	Cap	B-PARAGRAPH
!	DOT	NoCap	B-DOT
Oder	PAR	Cap	B-PARAGRAPH
?	DOT	NoCap	B-DOT
)	BRACKET	NoCap	B-EBRACKET

der	PAR	NoCap	B-PARAGRAPH
